OrderId,UserId,OrderValue,PaymentType,District,OrderSource,OrderType,DeliveryCharge,OrderPlacedDay,OrderConfirmDayOverPhone,IsCartOrder,OrderFromPromotionalEvent,isRTO
2557257,959901,364,MPD                 ,Dhaka,mobile-site,normal,35,6/23/2019 11:25,6/23/2019 5:57,No,No,Yes
2557246,28956,329,ADC                 ,Dhaka,android,normal,25,6/23/2019 11:22,6/23/2019 5:53,No,No,No
2557243,720292,130,MPD                 ,Dhaka,android,normal,25,6/23/2019 11:21,6/23/2019 5:20,No,Yes,No
2557219,503139,268,MPD                 ,Dhaka,android,normal,25,6/23/2019 11:14,6/23/2019 5:13,Yes,Yes,No
2557218,946182,149,MPD                 ,Dhaka,android,normal,25,6/23/2019 11:14,6/23/2019 5:13,No,No,No
2557213,758049,165,ADC                 ,Dhaka,android,normal,25,6/23/2019 11:09,6/23/2019 5:47,No,No,No
2557198,888486,229,MPD                 ,Dhaka,android,normal,25,6/23/2019 10:51,6/23/2019 4:50,No,No,No
2557197,959450,318,MPD                 ,Dhaka (Outside City),android,normal,55,6/23/2019 10:49,6/23/2019 4:55,No,Yes,No
2557185,757630,100,MPD                 ,Chittagong City,mobile-site,normal,65,6/23/2019 10:42,6/23/2019 6:31,No,Yes,No
2557184,959944,318,MPD                 ,Chittagong City,mobile-site,express,75,6/23/2019 10:39,6/23/2019 5:27,No,Yes,No
2557164,959940,249,MPD                 ,Feni,-1,,55,6/23/2019 10:26,6/23/2019 5:13,No,No,No
2557161,603810,139,MPD                 ,Dhaka,android,normal,25,6/23/2019 10:24,6/23/2019 4:24,No,No,No
2557157,134738,499,ADC                 ,Jessore,android,normal,25,6/23/2019 10:23,6/23/2019 4:29,No,No,No
2557156,928321,620,MPD                 ,Dhaka,android,normal,25,6/23/2019 10:23,6/23/2019 4:22,No,No,No
2557143,519992,120,MPD                 ,Dhaka,android,normal,0,6/23/2019 10:18,6/23/2019 4:18,Yes,Yes,No
2557142,519992,110,MPD                 ,Dhaka,android,normal,25,6/23/2019 10:18,6/23/2019 4:18,Yes,Yes,No
2557140,928321,450,MPD                 ,Dhaka,android,normal,25,6/23/2019 10:16,6/23/2019 4:15,No,No,No
2557138,959203,226,MPD                 ,Dhaka,mobile-site,normal,35,6/23/2019 10:13,6/23/2019 4:44,No,No,No
2557135,928321,229,MPD                 ,Dhaka,android,normal,25,6/23/2019 10:09,6/23/2019 4:08,No,No,No
2557101,959921,610,MPD                 ,Dhaka,mobile-site,normal,35,6/23/2019 9:51,6/23/2019 4:20,No,No,No
2557096,632349,240,MPD                 ,Dhaka,android,normal,25,6/23/2019 9:47,6/23/2019 3:57,No,No,No
2557095,389052,650,MPS                 ,Dhaka,android,normal,25,6/23/2019 9:47,6/23/2019 5:40,No,No,No
2557090,959915,1800,MPD                 ,Dhaka,mobile-site,normal,35,6/23/2019 9:41,6/23/2019 3:54,No,No,No
2557075,306323,121,MPD                 ,Dhaka,-1,,35,6/23/2019 9:31,6/23/2019 3:47,No,No,No
2557072,446780,199,MPS                 ,khulna (Outside City),android,normal,25,6/23/2019 9:29,6/23/2019 3:34,No,Yes,No
2557062,628011,111,ADC                 ,Dhaka,android,normal,25,6/23/2019 9:23,6/23/2019 3:57,No,No,No
2557061,955059,799,MPD                 ,Dhaka,desktop,normal,35,6/23/2019 9:21,6/23/2019 3:57,Yes,No,No
2557060,959665,220,MPD                 ,Dhaka,android,normal,25,6/23/2019 9:19,6/23/2019 4:44,No,No,No
2557054,959908,780,MPD                 ,Dhaka,mobile-site,normal,35,6/23/2019 9:12,6/23/2019 3:23,No,No,No
2557050,943067,165,MPD                 ,Dhaka,android,normal,25,6/23/2019 9:10,6/23/2019 4:00,No,Yes,No
2557043,669578,590,MPS                 ,Dhaka,android,normal,25,6/23/2019 9:06,6/23/2019 3:09,Yes,Yes,No
2557040,446780,499,MPS                 ,khulna (Outside City),android,normal,25,6/23/2019 8:55,6/23/2019 3:08,No,No,No
2557037,959899,499,MPD                 ,Dhaka,mobile-site,normal,35,6/23/2019 8:45,6/23/2019 4:09,No,No,No
2557015,783055,450,MPD                 ,Dhaka,mobile-site,normal,35,6/23/2019 8:22,6/23/2019 2:52,No,No,No
2557012,958090,155,MPD                 ,Noakhali,android,normal,55,6/23/2019 8:11,6/23/2019 4:30,No,Yes,No
2556995,931123,735,MPS                 ,Noakhali,android,express,35,6/23/2019 7:41,6/23/2019 2:29,No,No,No
2556989,926052,318,MPD                 ,Dhaka,android,normal,25,6/23/2019 7:31,6/23/2019 1:30,No,Yes,No
2556981,953939,699,MPD                 ,Gazipur,android,normal,55,6/23/2019 7:09,6/23/2019 3:42,No,No,No
2556969,671441,134,MPD                 ,Dhaka,android,normal,25,6/23/2019 6:23,6/23/2019 3:07,No,No,No
2556964,619578,140,MPD                 ,Dhaka,android,normal,25,6/23/2019 6:09,6/23/2019 0:09,No,Yes,No
2556943,943460,4500,MPD                 ,Dhaka,android,normal,25,6/23/2019 4:49,6/23/2019 4:11,No,No,No
2556923,959858,120,MPD                 ,Dhaka,mobile-site,normal,0,6/23/2019 3:33,6/23/2019 2:24,Yes,Yes,No
2556922,959858,180,MPD                 ,Dhaka,mobile-site,normal,35,6/23/2019 3:33,6/23/2019 2:24,Yes,Yes,No
2556921,959856,1049,MPD                 ,Dhaka,mobile-site,normal,0,6/23/2019 3:30,6/23/2019 3:12,No,No,No
2556910,959838,218,MPD                 ,Dhaka,android,normal,25,6/23/2019 3:08,6/23/2019 3:03,No,No,No
2556906,776100,245,MPD                 ,Dhaka,mobile-site,normal,35,6/23/2019 3:04,6/23/2019 2:25,Yes,No,No
2556903,959851,550,MPD                 ,Dhaka,desktop,normal,0,6/23/2019 2:56,6/23/2019 2:23,Yes,No,No
2556892,959838,190,MPD                 ,Dhaka,android,normal,25,6/23/2019 2:44,6/23/2019 3:03,No,Yes,No
2556890,959851,365,MPD                 ,Dhaka,desktop,normal,35,6/23/2019 2:44,6/23/2019 2:23,No,No,No
2556884,680583,267,MPD                 ,Narayanganj,android,normal,55,6/23/2019 2:31,6/23/2019 5:11,No,Yes,No
2556869,535101,880,ADC                 ,Gazipur,android,normal,25,6/23/2019 2:24,6/23/2019 4:49,No,No,No
2556864,959849,1049,MPD                 ,Jhalokati,android,express,75,6/23/2019 2:16,6/23/2019 3:55,No,No,No
2556860,405847,267,OPS                 ,Dhaka,android,normal,25,6/23/2019 2:08,6/23/2019 2:28,No,Yes,No
2556833,228424,169,MPD                 ,Dhaka,android,normal,25,6/23/2019 1:46,6/23/2019 4:55,No,Yes,No
2556832,959838,116,MPD                 ,Dhaka,android,normal,25,6/23/2019 1:45,6/23/2019 3:03,No,Yes,No
2556814,918230,174,MPD                 ,Sylhet (Outside City),android,express,75,6/23/2019 1:09,6/23/2019 2:41,No,Yes,No
2556803,767678,0,MPD                 ,Dhaka,android,normal,0,6/23/2019 0:59,6/23/2019 2:25,Yes,Yes,No
2556802,767678,210,MPD                 ,Dhaka,android,normal,25,6/23/2019 0:59,6/23/2019 2:25,Yes,Yes,No
2556800,821743,270,MPD                 ,Chandpur,android,normal,55,6/23/2019 0:57,6/23/2019 3:50,No,No,No
2556788,959814,318,MPD                 ,Dhaka,android,normal,25,6/23/2019 0:32,6/23/2019 3:29,No,Yes,No
2556782,226909,215,MPD                 ,Tangail,android,normal,55,6/23/2019 0:23,6/23/2019 2:40,No,Yes,No
2556781,397381,419,MPD                 ,Jamalpur,android,express,75,6/23/2019 0:21,6/23/2019 2:49,No,Yes,No
2556778,950672,315,MPD                 ,Comilla,android,normal,0,6/23/2019 0:20,6/23/2019 2:24,Yes,Yes,No
2556777,950672,211,MPD                 ,Comilla,android,normal,0,6/23/2019 0:20,6/23/2019 2:24,Yes,Yes,No
2556776,950672,187,MPD                 ,Comilla,android,normal,0,6/23/2019 0:20,6/23/2019 2:24,Yes,Yes,No
2556774,480693,299,MPD                 ,Narayanganj,android,normal,55,6/23/2019 0:19,6/23/2019 2:47,No,Yes,No
2556771,959810,1350,MPD                 ,Dhaka (Outside City),android,normal,55,6/23/2019 0:18,6/23/2019 3:02,No,No,No
2556770,959706,318,MPD                 ,Dhaka,android,normal,25,6/23/2019 0:18,6/23/2019 2:58,No,Yes,No
2556759,958122,150,MPD                 ,Dhaka,android,normal,25,6/23/2019 0:13,6/23/2019 2:53,No,No,No
2556758,959797,0,MPD                 ,Cox's-Bazar,android,normal,0,6/23/2019 0:13,6/23/2019 2:23,Yes,Yes,Yes
2556748,912330,153,MPD                 ,Lakshmipur,android,normal,55,6/23/2019 0:06,6/23/2019 2:43,No,Yes,No
2556747,226909,391,MPD                 ,Tangail,android,express,75,6/23/2019 0:04,6/23/2019 2:40,No,Yes,No
2556741,953774,350,MPD                 ,Dhaka,android,normal,25,6/22/2019 23:55,6/22/2019 17:55,No,No,No
2556733,959798,175,MPD                 ,Chapai-Nawabganj,android,express,75,6/22/2019 23:44,6/23/2019 4:50,No,No,No
2556729,114466,990,MPD                 ,Dinajpur,android,express,75,6/22/2019 23:38,6/22/2019 17:46,Yes,No,No
2556728,623444,350,ADC                 ,Dhaka,android,normal,25,6/22/2019 23:37,6/22/2019 17:41,No,No,No
2556725,727006,80,MPD                 ,Dhaka,android,normal,25,6/22/2019 23:36,6/22/2019 17:36,Yes,No,No
2556718,957724,201,MPD                 ,Gazipur,android,normal,55,6/22/2019 23:33,6/22/2019 17:47,No,Yes,No
2556709,790212,140,MPD                 ,Dhaka,android,normal,0,6/22/2019 23:19,6/22/2019 17:38,Yes,No,No
2556706,959788,700,MPD                 ,Dhaka,mobile-site,normal,35,6/22/2019 23:18,6/23/2019 4:54,No,No,No
2556704,955794,315,MPD                 ,Dhaka,android,normal,25,6/22/2019 23:17,6/22/2019 17:34,No,Yes,No
2556702,908471,410,MPD                 ,Gazipur,android,,55,6/22/2019 23:15,6/22/2019 17:42,No,No,No
2556696,946483,120,MPD                 ,Dhaka,android,normal,25,6/22/2019 23:12,6/22/2019 17:11,No,Yes,No
2556691,957553,160,MPD                 ,Tangail,android,normal,55,6/22/2019 23:07,6/22/2019 17:18,No,No,No
2556690,957724,187,MPD                 ,Gazipur,android,normal,55,6/22/2019 23:06,6/22/2019 17:22,No,Yes,No
2556680,895862,318,MPD                 ,Gazipur,android,normal,55,6/22/2019 22:59,6/22/2019 17:28,No,Yes,No
2556677,711429,134,OPS                 ,Dhaka,android,normal,25,6/22/2019 22:53,6/22/2019 17:28,No,Yes,No
2556672,617632,250,MPD                 ,Dhaka,android,normal,25,6/22/2019 22:50,6/22/2019 16:53,No,Yes,No
2556669,918410,199,MPS                 ,Dhaka (Outside City),android,normal,25,6/22/2019 22:49,6/22/2019 16:51,No,Yes,No
2556665,546861,385,MPD                 ,Dhaka,android,normal,25,6/22/2019 22:46,6/22/2019 17:38,No,No,No
2556663,392697,171,MPD                 ,Dhaka,android,normal,0,6/22/2019 22:46,6/22/2019 16:45,Yes,Yes,No
2556662,392697,106,MPD                 ,Dhaka,android,normal,0,6/22/2019 22:46,6/22/2019 16:45,Yes,Yes,No
2556661,392697,163,MPD                 ,Dhaka,android,normal,0,6/22/2019 22:46,6/22/2019 16:45,Yes,Yes,No
2556660,392697,550,MPD                 ,Dhaka,android,normal,25,6/22/2019 22:46,6/22/2019 16:45,Yes,Yes,No
2556658,703316,250,MPD                 ,Sylhet City,android,normal,55,6/22/2019 22:45,6/22/2019 16:55,No,Yes,No
2556657,959779,495,MPD                 ,Sylhet City,mobile-site,express,75,6/22/2019 22:44,6/22/2019 16:53,No,No,No
2556656,874181,199,MPD                 ,Dhaka,android,normal,25,6/22/2019 22:44,6/22/2019 16:43,No,Yes,No
2556638,883681,179,MPD                 ,Chittagong City,android,normal,55,6/22/2019 22:34,6/22/2019 16:47,No,Yes,No
2556630,959680,360,MPD                 ,Narayanganj,android,normal,55,6/22/2019 22:26,6/22/2019 16:33,No,No,No
2556627,795070,195,MPD                 ,Dhaka,android,normal,25,6/22/2019 22:23,6/22/2019 16:23,No,Yes,No
2556615,673544,249,MPD                 ,Dhaka,android,normal,25,6/22/2019 22:18,6/22/2019 16:22,No,No,No
2556609,451714,199,ADC                 ,Dhaka,android,normal,25,6/22/2019 22:15,6/22/2019 16:29,No,No,No
2556608,959769,347,MPD                 ,Dinajpur,mobile-site,normal,65,6/22/2019 22:14,6/22/2019 16:27,No,No,No
2556607,673544,299,MPD                 ,Dhaka,android,normal,25,6/22/2019 22:14,6/22/2019 16:13,No,Yes,No
2556584,683591,349,MPD                 ,Dhaka,android,normal,25,6/22/2019 21:54,6/22/2019 15:53,No,No,No
2556581,959763,330,MPD                 ,Gazipur,mobile-site,normal,55,6/22/2019 21:50,6/23/2019 5:07,No,No,No
2556572,876607,215,MPD                 ,Gazipur,android,normal,55,6/22/2019 21:43,6/22/2019 16:10,No,Yes,No
2556568,876607,344,MPD                 ,Gazipur,android,normal,0,6/22/2019 21:40,6/22/2019 15:40,No,Yes,No
2556562,928524,160,MPD                 ,Kushtia,android,normal,0,6/22/2019 21:34,6/22/2019 15:40,Yes,Yes,No
2556559,928524,240,MPD                 ,Kushtia,android,normal,0,6/22/2019 21:33,6/22/2019 15:40,Yes,Yes,No
2556557,928524,120,MPD                 ,Kushtia,android,normal,0,6/22/2019 21:32,6/22/2019 15:40,Yes,Yes,No
2556556,928524,100,MPD                 ,Kushtia,android,normal,55,6/22/2019 21:31,6/22/2019 15:40,Yes,Yes,No
2556549,876607,173,MPD                 ,Gazipur,android,normal,0,6/22/2019 21:27,6/22/2019 15:27,No,Yes,No
2556533,857839,495,MPD                 ,Dhaka,mobile-site,normal,35,6/22/2019 21:24,6/22/2019 15:24,No,No,No
2556532,959732,154,OPS                 ,Chittagong City,android,normal,25,6/22/2019 21:24,6/22/2019 15:54,No,No,No
2556522,512962,226,MPD                 ,Dhaka,android,normal,25,6/22/2019 21:18,6/22/2019 15:18,No,No,No
2556491,959742,199,MPD                 ,Dhaka,android,normal,25,6/22/2019 21:04,6/22/2019 15:06,Yes,Yes,No
2556459,780613,130,MPD                 ,Dhaka,android,normal,0,6/22/2019 20:42,6/22/2019 14:41,Yes,Yes,No
2556458,780613,120,MPD                 ,Dhaka,android,normal,25,6/22/2019 20:42,6/22/2019 14:41,Yes,Yes,No
2556457,828963,89,MPD                 ,Dhaka,android,normal,25,6/22/2019 20:42,6/22/2019 14:48,No,Yes,No
2556456,957221,135,MPD                 ,Dhaka (Outside City),android,normal,55,6/22/2019 20:40,6/22/2019 14:49,No,Yes,No
2556445,674977,280,MPD                 ,Dhaka,android,normal,0,6/22/2019 20:38,6/22/2019 14:37,Yes,Yes,No
2556444,674977,195,MPD                 ,Dhaka,android,normal,0,6/22/2019 20:38,6/22/2019 14:37,Yes,Yes,No
2556443,674977,165,MPD                 ,Dhaka,android,normal,0,6/22/2019 20:38,6/22/2019 14:37,Yes,Yes,No
2556442,674977,215,MPD                 ,Dhaka,android,normal,25,6/22/2019 20:38,6/22/2019 14:37,Yes,Yes,No
2556433,945265,504,MPD                 ,Gazipur,android,normal,55,6/22/2019 20:37,6/22/2019 15:17,No,Yes,No
2556427,956462,195,MPD                 ,Sylhet City,android,normal,55,6/22/2019 20:32,6/22/2019 15:12,No,No,No
2556418,861437,190,MPD                 ,Dhaka (Outside City),android,express,75,6/22/2019 20:27,6/22/2019 16:49,No,Yes,No
2556412,956303,415,MPD                 ,Pirojpur,android,normal,55,6/22/2019 20:26,6/22/2019 15:18,No,Yes,No
2556368,953595,153,MPD                 ,Dhaka,android,normal,25,6/22/2019 20:19,6/22/2019 14:32,No,Yes,No
2556366,722009,194,MPD                 ,Khagrachhari,android,normal,55,6/22/2019 20:19,6/22/2019 14:56,No,No,No
2556362,259568,125,MPD                 ,Dhaka,android,normal,25,6/22/2019 20:19,6/22/2019 15:08,No,Yes,No
2556360,925046,130,MPD                 ,Dhaka,android,normal,0,6/22/2019 20:19,6/22/2019 14:18,Yes,Yes,No
2556359,925046,460,MPD                 ,Dhaka,android,normal,25,6/22/2019 20:19,6/22/2019 14:18,Yes,Yes,No
2556307,696434,270,MPD                 ,Dhaka,android,normal,25,6/22/2019 20:15,6/22/2019 14:14,No,Yes,No
2556305,158478,113,MPD                 ,Dhaka,android,normal,25,6/22/2019 20:14,6/22/2019 14:13,Yes,Yes,No
2556295,959708,1599,OPS                 ,Dhaka,desktop,normal,35,6/22/2019 20:07,6/22/2019 14:18,Yes,No,No
2556294,531235,199,MPD                 ,Dhaka,android,normal,25,6/22/2019 20:07,6/22/2019 14:06,No,Yes,No
2556291,826986,158,MPD                 ,Jhenaidah,android,express,75,6/22/2019 20:05,6/22/2019 14:04,No,No,No
2556288,826986,167,MPD                 ,Jhenaidah,android,express,75,6/22/2019 20:04,6/22/2019 14:03,No,No,No
2556287,826986,257,MPD                 ,Jhenaidah,android,express,75,6/22/2019 20:03,6/22/2019 14:02,No,No,No
2556281,158478,130,MPD                 ,Dhaka,android,normal,25,6/22/2019 20:00,6/22/2019 14:00,Yes,Yes,No
2556279,806105,185,MPD                 ,Dhaka,mobile-site,normal,35,6/22/2019 20:00,6/22/2019 14:00,Yes,Yes,No
2556268,661294,504,MPD                 ,Dhaka,android,normal,25,6/22/2019 19:56,6/22/2019 13:55,No,Yes,No
2556257,959703,200,MPD                 ,Dhaka,mobile-site,normal,35,6/22/2019 19:53,6/22/2019 14:12,No,No,No
2556238,931979,135,MPD                 ,Dhaka,desktop,normal,0,6/22/2019 19:45,6/22/2019 13:45,Yes,Yes,No
2556237,931979,130,MPD                 ,Dhaka,desktop,normal,35,6/22/2019 19:45,6/22/2019 13:45,Yes,Yes,No
2556222,953062,185,MPD                 ,Dhaka,android,normal,25,6/22/2019 19:40,6/22/2019 13:39,No,Yes,No
2556218,548529,290,MPD                 ,Noakhali,android,normal,0,6/22/2019 19:37,6/22/2019 13:37,Yes,No,No
2556217,548529,349,MPD                 ,Noakhali,android,normal,55,6/22/2019 19:37,6/22/2019 13:37,Yes,No,No
2556200,953062,108,MPD                 ,Dhaka,android,normal,25,6/22/2019 19:33,6/22/2019 13:32,No,No,No
2556189,505760,491,MPD                 ,Dhaka,android,normal,25,6/22/2019 19:27,6/22/2019 13:26,No,No,No
2556186,957669,409,MPD                 ,Dhaka,android,normal,25,6/22/2019 19:25,6/22/2019 13:53,No,No,No
2556183,858330,486,MPD                 ,khulna (Outside City),android,normal,55,6/22/2019 19:23,6/22/2019 13:57,No,Yes,No
2556176,956462,168,MPD                 ,Sylhet City,android,normal,55,6/22/2019 19:20,6/22/2019 15:12,No,Yes,No
2556146,301955,219,MPD                 ,Dhaka,android,normal,0,6/22/2019 19:13,6/22/2019 13:13,Yes,Yes,No
2556145,301955,119,MPD                 ,Dhaka,android,normal,0,6/22/2019 19:13,6/22/2019 13:13,Yes,Yes,No
2556144,301955,319,MPD                 ,Dhaka,android,normal,0,6/22/2019 19:13,6/22/2019 13:13,Yes,Yes,No
2556143,301955,185,MPD                 ,Dhaka,android,normal,0,6/22/2019 19:13,6/22/2019 13:13,Yes,Yes,No
2556142,301955,165,MPD                 ,Dhaka,android,normal,0,6/22/2019 19:13,6/22/2019 13:13,Yes,Yes,No
2556141,301955,180,MPD                 ,Dhaka,android,normal,0,6/22/2019 19:13,6/22/2019 13:13,Yes,Yes,No
2556140,301955,318,MPD                 ,Dhaka,android,normal,25,6/22/2019 19:13,6/22/2019 13:13,Yes,Yes,No
2556139,935489,140,MPD                 ,Dhaka,android,normal,25,6/22/2019 19:12,6/22/2019 13:11,No,Yes,No
2556137,740418,180,MPD                 ,Dhaka,android,normal,25,6/22/2019 19:10,6/22/2019 13:10,No,Yes,No
2556135,933642,200,MPD                 ,Narsingdi,android,normal,55,6/22/2019 19:09,6/22/2019 13:09,No,Yes,No
2556129,943218,176,MPD                 ,Chittagong City,android,express,75,6/22/2019 19:00,6/22/2019 13:34,No,No,No
2556100,447766,199,MPD                 ,Sirajganj,desktop,normal,65,6/22/2019 18:54,6/22/2019 13:32,No,Yes,No
2556075,105748,455,MPD                 ,Dhaka,android,normal,25,6/22/2019 18:47,6/22/2019 12:47,No,No,No
2556071,898845,499,MPD                 ,Dhaka,android,normal,25,6/22/2019 18:43,6/22/2019 16:15,No,No,No
2556061,943752,790,MPD                 ,Dhaka,android,normal,25,6/22/2019 18:39,6/22/2019 13:38,Yes,No,No
2556057,447344,152,ADC                 ,Comilla,android,normal,25,6/22/2019 18:37,6/22/2019 12:48,No,No,No
2556038,953945,120,OPS                 ,Sylhet City,android,normal,25,6/22/2019 18:27,6/22/2019 13:11,No,Yes,No
2556034,818693,368,MPD                 ,Dhaka,desktop,normal,35,6/22/2019 18:23,6/22/2019 12:23,No,No,No
2556025,919833,0,MPD                 ,Chittagong City,android,normal,0,6/22/2019 18:20,6/22/2019 12:23,Yes,Yes,No
2556024,919833,205,MPD                 ,Chittagong City,android,normal,55,6/22/2019 18:20,6/22/2019 12:23,Yes,Yes,No
2556020,296857,125,OPS                 ,Dhaka,android,normal,25,6/22/2019 18:15,6/22/2019 15:07,No,Yes,No
2556016,958111,120,MPD                 ,Dhaka,android,normal,25,6/22/2019 18:09,6/22/2019 12:13,No,Yes,No
2556012,857258,178,MPS                 ,Gazipur,android,normal,25,6/22/2019 18:07,6/22/2019 12:15,No,No,No
2556009,953945,135,OPS                 ,Sylhet City,android,normal,25,6/22/2019 18:04,6/22/2019 12:21,No,No,No
2556006,536807,640,MPD                 ,Dhaka,byphone,,25,6/22/2019 12:04,6/22/2019 12:04,No,Yes,No
2556005,819956,419,MPD                 ,Chandpur,android,normal,55,6/22/2019 18:04,6/22/2019 13:55,No,Yes,No
2555999,687326,543,MPS                 ,Gazipur,android,normal,25,6/22/2019 18:00,6/22/2019 12:04,No,Yes,No
2555996,952212,140,MPD                 ,Faridpur,android,normal,55,6/22/2019 17:58,6/22/2019 12:23,No,Yes,No
2555967,437272,920,MPD                 ,Chittagong City,android,express,75,6/22/2019 17:43,6/22/2019 11:44,No,No,No
2555939,103612,150,MPD                 ,Gazipur,android,express,75,6/22/2019 17:32,6/22/2019 11:59,No,Yes,No
